,EMPLOYER_NAME,JOB_TITLE,YEAR,STATE,cer_COUNT,non_COUNT
31549,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,FLORIDA,7,3
31550,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,GEORGIA,4,4
31551,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,IDAHO,1,0
31552,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,ILLINOIS,4,2
31553,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,IOWA,6,3
31554,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,KANSAS,1,2
31555,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,KENTUCKY,28,9
31556,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,MARYLAND,8,6
31557,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,MASSACHUSETTS,7,7
31558,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,MICHIGAN,2,6
31559,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,MINNESOTA,5,0
31560,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,MISSOURI,3,0
31561,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,NEW JERSEY,6,4
31562,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,NEW YORK,12,5
31563,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,NORTH CAROLINA,7,2
31564,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,OHIO,6,4
31565,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,OREGON,1,0
31566,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,PENNSYLVANIA,11,3
31567,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,TENNESSEE,3,5
31568,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,TEXAS,15,12
31569,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,UTAH,1,1
31570,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,VIRGINIA,5,3
31571,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,WASHINGTON,8,2
31572,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2011,WISCONSIN,5,1
31573,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,ALABAMA,4,0
31574,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,ARIZONA,2,3
31575,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,ARKANSAS,1,2
31576,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,CALIFORNIA,17,47
31577,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,COLORADO,1,5
31578,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,DELAWARE,1,1
31579,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,DISTRICT OF COLUMBIA,3,4
31580,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,FLORIDA,6,5
31581,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,IDAHO,2,0
31582,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,ILLINOIS,9,16
31583,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,INDIANA,2,3
31584,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,IOWA,5,6
31585,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,KANSAS,1,1
31586,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,KENTUCKY,15,25
31587,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,MARYLAND,2,7
31588,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,MASSACHUSETTS,8,6
31589,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,MICHIGAN,6,0
31590,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,MINNESOTA,9,11
31591,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,MISSOURI,2,2
31592,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,NEW JERSEY,11,11
31593,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,NEW YORK,7,9
31594,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,NORTH CAROLINA,5,4
31595,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,OHIO,7,12
31596,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,PENNSYLVANIA,7,7
31597,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,TENNESSEE,4,5
31598,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,TEXAS,14,23
31599,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,VIRGINIA,6,3
31600,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,WASHINGTON,4,10
31601,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2012,WISCONSIN,4,4
31602,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,ARIZONA,4,2
31603,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,ARKANSAS,1,1
31604,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,CALIFORNIA,18,32
31605,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,COLORADO,5,2
31606,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,CONNECTICUT,2,0
31607,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,DELAWARE,8,2
31608,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,DISTRICT OF COLUMBIA,3,3
31609,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,FLORIDA,15,7
31610,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,GEORGIA,3,3
31611,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,ILLINOIS,13,17
31612,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,INDIANA,3,0
31613,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,IOWA,7,10
31614,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,KANSAS,2,2
31615,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,KENTUCKY,21,9
31616,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,MARYLAND,5,2
31617,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,MASSACHUSETTS,4,7
31618,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,MICHIGAN,1,6
31619,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,MINNESOTA,2,9
31620,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,MISSOURI,2,3
31621,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,NEW HAMPSHIRE,3,0
31622,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,NEW JERSEY,2,7
31623,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,NEW YORK,13,7
31624,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,NORTH CAROLINA,3,7
31625,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,OHIO,3,8
31626,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,OREGON,1,0
31627,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,PENNSYLVANIA,7,9
31628,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,SOUTH CAROLINA,1,0
31629,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,TENNESSEE,2,7
31630,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,TEXAS,17,16
31631,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,VIRGINIA,4,2
31632,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,WASHINGTON,7,11
31633,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2013,WISCONSIN,6,1
31634,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,ALABAMA,3,0
31635,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,ARIZONA,3,1
31636,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,ARKANSAS,1,2
31637,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,CALIFORNIA,13,18
31638,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,CONNECTICUT,2,2
31639,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,DELAWARE,3,2
31640,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,DISTRICT OF COLUMBIA,5,1
31641,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,FLORIDA,13,12
31642,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,GEORGIA,6,6
31643,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,IDAHO,1,0
31644,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,ILLINOIS,21,10
31645,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,INDIANA,4,6
31646,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,IOWA,5,3
31647,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,KANSAS,1,0
31648,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,KENTUCKY,28,10
31649,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,MAINE,1,0
31650,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,MARYLAND,8,6
31651,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,MASSACHUSETTS,3,7
31652,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,MICHIGAN,5,1
31653,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,MINNESOTA,14,6
31654,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,MISSOURI,8,0
31655,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,NEW HAMPSHIRE,2,0
31656,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,NEW JERSEY,11,3
31657,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,NEW YORK,22,9
31658,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,NORTH CAROLINA,6,4
31659,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,NORTH DAKOTA,2,0
31660,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,OHIO,10,5
31661,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,OKLAHOMA,1,0
31662,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,OREGON,1,1
31663,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,PENNSYLVANIA,9,6
31664,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,TENNESSEE,1,3
31665,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,TEXAS,34,13
31666,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,UTAH,2,1
31667,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,VIRGINIA,6,6
31668,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,WASHINGTON,7,9
31669,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,WEST VIRGINIA,2,0
31670,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2014,WISCONSIN,2,4
31671,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,ALABAMA,1,0
31672,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,ARIZONA,4,3
31673,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,ARKANSAS,3,0
31674,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,CALIFORNIA,31,7
31675,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,CONNECTICUT,5,0
31676,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,DELAWARE,1,3
31677,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,DISTRICT OF COLUMBIA,3,7
31678,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,FLORIDA,8,4
31679,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,GEORGIA,12,1
31680,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,ILLINOIS,18,5
31681,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,INDIANA,16,6
31682,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,IOWA,11,10
31683,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,KANSAS,6,1
31684,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,KENTUCKY,40,3
31685,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,MAINE,2,1
31686,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,MARYLAND,8,5
31687,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,MASSACHUSETTS,8,4
31688,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,MICHIGAN,7,4
31689,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,MINNESOTA,24,9
31690,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,MISSOURI,3,7
31691,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,NEBRASKA,2,0
31692,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,NEW JERSEY,8,6
31693,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,NEW YORK,26,13
31694,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,NORTH CAROLINA,15,6
31695,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,NORTH DAKOTA,1,0
31696,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,OHIO,12,8
31697,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,OREGON,3,2
31698,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,PENNSYLVANIA,5,10
31699,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,TENNESSEE,1,0
31700,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,TEXAS,41,25
31701,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,UTAH,4,2
31702,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,VIRGINIA,21,8
31703,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,WASHINGTON,7,2
31704,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,WEST VIRGINIA,1,0
31705,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2015,WISCONSIN,8,2
31706,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,ARIZONA,5,4
31707,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,ARKANSAS,4,1
31708,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,CALIFORNIA,26,20
31709,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,COLORADO,2,0
31710,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,CONNECTICUT,4,1
31711,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,DELAWARE,2,2
31712,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,DISTRICT OF COLUMBIA,4,3
31713,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,FLORIDA,6,13
31714,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,GEORGIA,12,9
31715,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,ILLINOIS,17,10
31716,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,INDIANA,5,7
31717,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,IOWA,4,6
31718,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,KENTUCKY,33,3
31719,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,MARYLAND,9,7
31720,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,MASSACHUSETTS,8,6
31721,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,MICHIGAN,3,8
31722,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,MINNESOTA,17,20
31723,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,MISSOURI,4,3
31724,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,NEW HAMPSHIRE,3,0
31725,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,NEW JERSEY,13,6
31726,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,NEW MEXICO,3,0
31727,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,NEW YORK,24,14
31728,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,NORTH CAROLINA,8,7
31729,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,OHIO,7,4
31730,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,OREGON,6,0
31731,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,PENNSYLVANIA,11,4
31732,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,RHODE ISLAND,4,0
31733,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,TENNESSEE,6,1
31734,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,TEXAS,40,24
31735,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,VIRGINIA,9,7
31736,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,WASHINGTON,4,6
31737,"V-SOFT CONSULTING GROUP, INC",SOFTWARE DEVELOPMENT,2016,WISCONSIN,4,1
31738,VANDERBILT UNIVERSITY,BUSINESS ANALYST,2011,TENNESSEE,1,0
31739,VANDERBILT UNIVERSITY,CONSULTANT,2012,TENNESSEE,1,1
31740,VANDERBILT UNIVERSITY,CONSULTANT,2014,TENNESSEE,4,0
31741,VANDERBILT UNIVERSITY,CONSULTANT,2016,TENNESSEE,1,0
31742,VANDERBILT UNIVERSITY,DATABASE/DATA SCIENTIST/ANALYST,2012,TENNESSEE,1,0
31743,VANDERBILT UNIVERSITY,DATABASE/DATA SCIENTIST/ANALYST,2014,TENNESSEE,2,1
31744,VANDERBILT UNIVERSITY,DATABASE/DATA SCIENTIST/ANALYST,2015,TENNESSEE,2,0
31745,VANDERBILT UNIVERSITY,OTHER,2011,TENNESSEE,42,1
31746,VANDERBILT UNIVERSITY,OTHER,2012,TENNESSEE,53,11
31747,VANDERBILT UNIVERSITY,OTHER,2013,TENNESSEE,56,17
31748,VANDERBILT UNIVERSITY,OTHER,2014,TENNESSEE,43,3
31749,VANDERBILT UNIVERSITY,OTHER,2015,TENNESSEE,36,2
31750,VANDERBILT UNIVERSITY,OTHER,2016,TENNESSEE,66,3
31751,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2011,NORTH CAROLINA,1,0
31752,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2011,TENNESSEE,85,3
31753,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2012,ALABAMA,1,0
31754,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2012,MARYLAND,1,0
31755,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2012,TENNESSEE,90,30
31756,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2013,TENNESSEE,86,43
31757,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2014,TENNESSEE,76,11
31758,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2015,TENNESSEE,83,8
31759,VANDERBILT UNIVERSITY,PROFESSOR/RESEARCHER,2016,TENNESSEE,79,3
31760,VANDERBILT UNIVERSITY,SOFTWARE DEVELOPMENT,2011,TENNESSEE,4,0
31761,VANDERBILT UNIVERSITY,SOFTWARE DEVELOPMENT,2012,TENNESSEE,5,0
31762,VANDERBILT UNIVERSITY,SOFTWARE DEVELOPMENT,2013,TENNESSEE,5,3
31763,VANDERBILT UNIVERSITY,SOFTWARE DEVELOPMENT,2014,TENNESSEE,3,1
31764,VERTISYSTEM INC,BUSINESS ANALYST,2013,CALIFORNIA,4,1
31765,VERTISYSTEM INC,BUSINESS ANALYST,2013,NEVADA,2,0
31766,VERTISYSTEM INC,BUSINESS ANALYST,2014,CALIFORNIA,2,0
31767,VERTISYSTEM INC,BUSINESS ANALYST,2014,VIRGINIA,2,0
31768,VERTISYSTEM INC,BUSINESS ANALYST,2015,CALIFORNIA,2,1
31769,VERTISYSTEM INC,BUSINESS ANALYST,2015,DELAWARE,1,0
31770,VERTISYSTEM INC,OTHER,2012,CALIFORNIA,1,0
31771,VERTISYSTEM INC,OTHER,2012,NEVADA,1,0
31772,VERTISYSTEM INC,OTHER,2013,CALIFORNIA,2,0
31773,VERTISYSTEM INC,OTHER,2013,NEVADA,1,0
31774,VERTISYSTEM INC,OTHER,2014,CALIFORNIA,2,3
31775,VERTISYSTEM INC,OTHER,2015,CALIFORNIA,3,1
31776,VERTISYSTEM INC,OTHER,2015,DELAWARE,2,1
31777,VERTISYSTEM INC,OTHER,2015,NEVADA,6,4
31778,VERTISYSTEM INC,OTHER,2016,CALIFORNIA,4,2
31779,VERTISYSTEM INC,OTHER,2016,NEVADA,7,1
31780,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2011,CALIFORNIA,5,2
31781,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2012,CALIFORNIA,1,0
31782,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2013,CALIFORNIA,16,0
31783,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2013,NEVADA,37,3
31784,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2014,CALIFORNIA,24,17
31785,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2014,NEVADA,22,38
31786,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2014,WASHINGTON,1,2
31787,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2014,WISCONSIN,1,0
31788,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2015,CALIFORNIA,25,7
31789,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2015,NEVADA,19,4
31790,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2015,WISCONSIN,1,0
31791,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2016,ARIZONA,1,0
31792,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2016,CALIFORNIA,15,6
31793,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2016,NEVADA,13,2
31794,VERTISYSTEM INC,SOFTWARE DEVELOPMENT,2016,WISCONSIN,3,0
31795,VIRGINIA COMMONWEALTH UNIVERSITY,DATABASE/DATA SCIENTIST/ANALYST,2011,VIRGINIA,1,0
31796,VIRGINIA COMMONWEALTH UNIVERSITY,OTHER,2011,VIRGINIA,28,4
31797,VIRGINIA COMMONWEALTH UNIVERSITY,OTHER,2012,VIRGINIA,32,12
31798,VIRGINIA COMMONWEALTH UNIVERSITY,OTHER,2013,VIRGINIA,32,19
31799,VIRGINIA COMMONWEALTH UNIVERSITY,OTHER,2014,VIRGINIA,29,19
31800,VIRGINIA COMMONWEALTH UNIVERSITY,OTHER,2015,VIRGINIA,25,6
31801,VIRGINIA COMMONWEALTH UNIVERSITY,OTHER,2016,VIRGINIA,29,1
31802,VIRGINIA COMMONWEALTH UNIVERSITY,PROFESSOR/RESEARCHER,2011,VIRGINIA,32,6
31803,VIRGINIA COMMONWEALTH UNIVERSITY,PROFESSOR/RESEARCHER,2012,VIRGINIA,32,9
31804,VIRGINIA COMMONWEALTH UNIVERSITY,PROFESSOR/RESEARCHER,2013,VIRGINIA,42,14
31805,VIRGINIA COMMONWEALTH UNIVERSITY,PROFESSOR/RESEARCHER,2014,VIRGINIA,43,31
31806,VIRGINIA COMMONWEALTH UNIVERSITY,PROFESSOR/RESEARCHER,2015,VIRGINIA,39,3
31807,VIRGINIA COMMONWEALTH UNIVERSITY,PROFESSOR/RESEARCHER,2016,VIRGINIA,42,4
31808,VIRGINIA COMMONWEALTH UNIVERSITY,SOFTWARE DEVELOPMENT,2012,VIRGINIA,1,0
31809,VIRGINIA COMMONWEALTH UNIVERSITY,SOFTWARE DEVELOPMENT,2014,VIRGINIA,2,1
